SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Fireplace,Garage,Floors,Windows,PreviousSalePrice,HouseColor_Green,HouseColor_Red,HouseColor_White,HouseColor_Yellow,IsLuxury
806.32,2.393869424,3,213.07,15.42,7.84,23.42,29.33,99.9,1.82,4.08,4.56,6.92,1,1,2,29,195682.1267,False,True,False,False,1
607.23,2.751643512,4,468.05,52.82,6.96,21.4,5.78,93.91,1.66,2.53,6.57,10.0,0,1,1,13,273394.1754,False,False,False,False,1
614.91,1.757373742,2,782.71,63.76,7.68,22.15,15.01,99.9,1.88,3.92,4.27,5.82,0,0,2,28,142189.9214,False,False,False,False,0
1093.65,2.876342608,3,428.73,50.52,8.35,14.1,11.85,90.65,0.18,8.8,10.0,7.3,0,0,1,16,344243.0143,True,False,False,False,1
760.31,1.0,2,458.1,38.12,6.05,44.96,41.36,95.92,2.27,1.91,4.55,4.46,0,0,1,13,7520.380337,True,False,False,False,0
1128.51,3.701784289,1,684.79,16.78,8.95,69.74,34.95,97.2,0.87,2.93,2.78,5.78,1,0,1,19,157437.5473,True,False,False,False,1
859.83,2.876735753,3,708.09,21.88,7.67,23.49,11.97,91.77,0.68,5.14,5.06,4.41,0,0,1,16,279680.2035,True,False,False,False,1
1434.43,4.318858654,2,370.18,20.76,5.13,66.2,1.09,93.39,1.1,6.35,5.3,7.47,0,0,1,12,381954.5133,False,False,False,True,1
1556.62,1.807103625,3,906.76,68.38,6.48,116.44,2.25,77.89,1.98,5.11,5.27,4.67,1,0,1,18,462599.2165,False,False,False,False,1
960.58,1.0,1,272.94,21.26,4.81,84.02,18.42,94.85,0.49,0.58,1.8,2.14,0,0,1,14,205277.1084,True,False,False,False,0
550.0,2.027882387,2,489.29,20.3,7.12,21.14,6.84,99.04,1.65,4.43,6.99,4.9,0,0,1,16,107897.3555,False,False,False,True,0
1425.25,1.932159794,4,591.26,18.81,8.96,1.74,1.35,99.42,1.27,6.62,6.94,5.7,1,0,1,18,426634.0984,False,False,True,False,1
785.06,1.450224529,1,165.5,51.01,5.64,46.28,18.88,87.1,1.55,4.97,6.21,8.42,0,0,2,19,30300.22859,False,False,False,False,1
1239.85,3.216056701,2,47.58,28.45,5.41,33.02,33.92,95.04,1.27,4.68,4.41,5.0,0,0,1,12,561533.7278,True,False,False,False,1
806.38,1.192640201,3,833.94,15.79,3.63,93.14,37.27,89.26,1.33,3.31,5.88,3.69,1,1,1,13,169236.9098,True,False,False,False,0
1129.54,1.0,4,571.13,3.09,7.55,38.96,0.72,97.92,1.67,4.07,3.9,5.2,1,0,1,20,188813.1975,True,False,False,False,0
1423.6,3.119619297,3,269.11,35.1,10.0,52.0,15.42,96.44,0.94,7.67,0.43,3.45,1,0,1,27,444886.4922,False,False,True,False,1
1571.87,1.637110812,3,791.44,26.56,5.37,61.04,37.91,98.53,1.44,6.14,1.8,5.33,0,1,3,33,404894.0609,False,False,False,True,1
1693.37,3.067137114,3,627.71,15.14,7.21,52.19,14.5,87.49,1.47,3.57,7.08,8.82,0,0,1,5,579742.7608,False,False,False,True,1
998.35,1.218721708,2,633.07,6.78,6.32,57.18,32.4,89.86,0.88,5.52,5.76,7.42,0,0,1,3,235314.3907,False,False,True,False,1
1281.26,1.072052331,3,463.2,21.46,7.14,140.63,21.84,91.81,1.07,4.07,6.71,3.78,0,0,1,16,254371.6369,False,False,False,False,0
987.04,1.0,3,504.71,20.03,2.95,2.97,25.88,98.37,1.63,2.16,5.13,7.64,0,1,1,7,111914.3067,False,False,True,False,0
1535.24,2.613466539,3,228.08,8.32,9.35,32.6,0.31,99.9,1.49,6.01,9.3,5.54,0,1,1,12,454404.9824,False,False,False,False,1
1865.6,4.15925944,3,840.77,45.47,7.82,10.43,14.07,93.69,0.91,6.84,9.86,9.19,0,0,1,6,855936.0936,False,False,False,False,0
1923.32,3.278186737,3,664.17,13.18,5.55,69.27,10.15,87.97,1.82,7.6,7.72,5.52,0,0,1,16,793453.0142,False,True,False,False,0
1605.13,3.841594816,3,218.65,31.79,7.9,71.25,28.81,92.98,1.66,6.64,7.29,2.42,0,0,1,6,760811.0036,True,False,False,False,1
1346.45,3.497067551,3,512.67,30.96,6.58,1.58,29.52,89.67,1.4,6.38,2.8,2.86,0,1,1,6,545052.0702,False,True,False,False,1
1343.93,1.082210054,4,235.42,41.03,5.21,84.48,32.86,96.14,2.28,3.22,9.57,7.46,0,1,1,20,304777.2819,False,False,False,False,1
581.23,1.0,3,763.99,17.23,8.6,59.57,29.59,93.95,2.14,1.01,4.9,5.52,0,0,1,13,39236.37427,False,True,False,False,0
550.0,1.0,2,362.85,22.98,3.62,86.2,22.53,92.35,1.37,2.36,6.6,4.85,0,1,2,16,71190.4955,True,False,False,False,0
1196.2,1.064175982,4,136.35,31.07,10.0,15.11,11.92,99.9,1.62,7.95,6.02,5.88,1,0,1,6,308736.1876,True,False,False,False,1
1277.53,1.0,4,826.49,17.07,6.58,40.09,28.51,90.0,1.66,3.91,5.18,5.18,0,0,1,7,335992.2879,False,False,True,False,1
2027.42,3.263161801,3,659.36,16.38,8.42,11.6,20.56,94.64,1.84,6.99,2.96,6.51,1,1,1,11,553698.2179,True,False,False,False,1
914.76,1.609690893,1,172.7,32.48,4.64,56.63,33.56,92.93,1.95,5.22,5.47,6.4,1,0,2,21,85558.51129,False,False,False,False,0
1487.75,1.96997702,3,298.14,52.23,5.25,21.73,19.61,99.9,1.57,4.6,5.94,3.65,0,0,1,5,412664.6238,False,False,False,False,1
1433.84,3.665175518,4,96.84,27.17,8.15,48.04,2.3,86.1,0.79,6.9,10.0,6.76,0,0,1,21,513025.8891,True,False,False,False,1
939.61,1.061996769,4,419.2,10.14,8.7,62.77,2.35,82.76,0.46,3.24,3.05,6.72,0,0,1,9,299673.1726,False,False,False,True,1
550.0,1.614249279,3,21.78,53.89,5.09,36.83,26.37,86.5,1.11,4.34,1.85,0.59,1,0,1,11,92027.62242,True,False,False,False,0
1472.52,3.94831851,2,416.25,44.74,5.96,80.42,26.52,91.75,2.11,7.2,8.86,5.48,0,0,2,26,375594.8275,False,False,True,False,1
1376.09,2.190206818,5,301.07,24.4,7.3,43.79,23.46,99.9,1.97,7.01,8.49,6.73,1,1,1,19,428499.5365,False,True,False,False,1
1717.65,3.469669949,3,431.28,0.06,10.0,9.17,1.88,96.79,1.34,6.05,7.0,5.21,1,0,1,5,383036.1863,True,False,False,False,1
550.0,2.369668483,3,710.71,54.04,4.13,67.76,6.4,92.64,1.58,5.83,5.31,7.18,0,0,1,6,231804.6345,False,False,True,False,1
987.0,3.556596677,4,538.63,27.97,10.0,5.77,8.94,94.58,0.71,8.09,10.0,7.27,0,0,1,14,448147.8504,False,True,False,False,1
1608.72,2.126134164,4,375.62,29.47,7.88,60.0,33.66,86.35,1.65,4.95,9.11,6.3,0,0,2,28,473425.3601,False,False,False,True,1
550.0,1.365407805,4,313.24,37.74,5.35,46.04,28.38,91.3,1.94,7.47,9.96,7.53,0,0,1,21,206921.6618,True,False,False,False,0
550.0,1.771851553,3,1039.36,0.52,8.29,8.14,7.87,96.92,1.87,5.69,8.28,5.35,1,0,1,18,69320.97968,False,True,False,False,0
1229.6,3.026930576,4,669.56,48.59,6.79,70.98,10.22,99.9,0.48,7.42,9.26,7.07,1,0,1,21,286337.2223,True,False,False,False,1
550.0,2.987709527,2,61.99,19.9,4.08,49.1,44.28,93.29,1.83,0.67,1.18,2.92,0,0,1,18,35257.12084,False,False,True,False,0
550.0,3.318284837,4,720.95,35.34,10.0,45.91,10.92,99.9,1.15,8.28,6.1,6.06,0,0,1,9,286119.1079,False,False,False,True,0
1573.68,2.86077953,2,603.98,37.57,8.39,25.43,1.03,92.26,1.85,5.11,9.21,3.54,0,0,1,22,334717.6026,False,False,False,False,1
2838.63,1.444327588,3,271.55,9.6,9.54,110.92,22.13,99.9,0.46,8.13,10.0,7.77,0,1,1,16,725629.5569,False,True,False,False,1
550.0,1.626162621,5,761.44,34.19,7.8,3.49,11.6,96.87,1.71,2.76,5.4,5.2,0,1,1,8,278035.4558,False,False,False,True,1
1349.44,1.630809265,4,357.31,34.13,9.4,97.88,32.14,86.33,1.04,3.95,2.78,3.02,0,0,2,6,443857.3626,False,False,True,False,1
635.61,2.544596118,3,474.76,29.0,6.98,2.56,1.2,97.15,1.92,4.24,2.81,3.08,0,0,1,22,122478.748,True,False,False,False,0
1168.53,1.704767672,2,723.13,46.7,5.65,59.15,16.33,99.9,1.18,1.96,1.9,4.43,1,0,1,2,130076.8798,True,False,False,False,0
550.0,3.206384749,3,1080.29,28.46,5.88,59.29,19.83,91.14,1.38,5.04,8.56,5.38,0,0,1,6,219430.4552,False,False,False,True,1
550.0,3.23470237,2,133.69,30.57,6.25,51.7,26.0,89.26,1.91,6.52,7.78,5.0,1,1,1,8,189963.5234,False,False,False,True,1
834.38,4.889519181,3,1248.14,29.08,7.19,61.38,23.95,86.77,1.4,7.24,6.66,4.6,1,0,1,12,523045.5219,False,False,False,False,0
1417.85,1.733996503,5,138.31,41.78,8.69,57.76,23.05,99.9,0.66,8.74,8.18,7.39,0,0,1,11,544342.8273,True,False,False,False,1
976.75,2.323556012,4,768.59,19.68,3.24,24.61,29.75,99.9,2.02,5.49,1.42,4.44,1,0,1,10,363396.1268,False,False,False,False,1
1714.11,1.895955694,5,155.15,20.35,9.25,4.5,18.4,97.37,1.24,7.45,8.05,8.63,0,1,1,20,701629.0006,True,False,False,False,1
550.0,2.308625151,3,143.24,27.82,5.65,47.5,30.97,90.53,1.19,4.58,1.87,1.79,0,1,1,13,172892.5003,False,False,False,False,0
611.64,2.409814069,2,583.16,25.03,9.22,44.69,15.21,94.28,1.05,3.5,7.4,4.77,0,1,1,16,25882.86881,False,False,False,False,0
1427.16,3.151038282,3,158.07,14.57,10.0,50.85,9.89,91.81,1.81,8.77,3.56,3.73,0,1,1,14,430257.3889,False,False,False,True,0
1368.0,3.13882798,5,398.5,5.35,5.94,35.91,7.37,89.11,1.6,5.86,6.17,9.85,1,0,1,18,564757.5048,False,False,False,False,1
1435.02,1.117874516,2,820.63,49.85,4.33,43.35,0.23,95.63,2.37,5.22,2.33,6.57,0,1,1,14,149189.4196,False,False,False,True,0
601.22,1.001345831,2,217.01,45.49,2.1,74.43,3.32,91.92,1.64,2.64,5.05,5.9,0,1,1,14,4989.729608,False,False,False,True,0
602.62,1.846221545,3,660.76,33.84,6.38,142.63,24.74,96.55,1.64,7.35,1.77,4.96,0,0,1,18,94634.57747,False,True,False,False,0
1021.92,3.410582914,2,397.07,55.42,7.18,17.54,21.88,95.0,1.43,5.32,4.87,5.95,0,0,1,19,300125.2625,False,False,True,False,1
1689.64,3.5324845,2,417.65,14.38,8.21,79.72,33.86,99.77,0.77,6.98,7.91,6.17,1,0,1,14,364517.3556,False,False,False,True,1
691.0,3.008613706,3,653.22,39.24,7.01,149.56,14.62,93.87,0.78,4.79,9.92,5.5,0,0,2,25,477110.2431,False,False,False,False,1
1345.36,3.324001909,4,218.21,14.77,10.0,69.46,14.17,99.9,1.44,8.11,5.82,3.66,1,1,1,10,858616.1747,False,False,True,False,1
1187.21,2.373100763,3,566.0,20.93,4.91,65.64,1.53,90.14,1.61,4.74,7.73,6.88,1,0,1,23,277111.1081,True,False,False,False,0
1239.22,1.12446624,4,704.29,15.15,7.22,38.71,14.52,96.98,2.57,6.45,2.95,4.09,0,0,2,27,389338.7871,False,False,True,False,0
856.95,1.949941737,3,382.5,25.33,9.07,26.41,29.51,93.75,2.6,8.27,8.22,6.96,0,0,1,10,153369.3663,False,False,False,True,0
628.62,1.28916747,2,149.27,39.59,8.4,43.09,12.47,87.0,2.03,1.62,6.32,5.66,0,0,1,21,29182.23155,False,False,False,False,0
746.7,1.736844856,3,910.72,21.98,5.54,100.02,37.64,88.75,1.73,3.33,3.43,5.58,1,0,1,5,112942.5734,True,False,False,False,0
832.15,2.66667281,2,582.44,34.82,5.04,50.42,6.5,91.72,1.38,3.88,5.92,5.09,0,0,1,14,144102.8131,True,False,False,False,0
863.02,2.008446441,3,105.48,77.15,6.28,46.46,37.37,95.26,1.86,4.08,5.28,5.68,0,0,1,10,304209.7172,False,False,False,False,1
705.09,1.174726728,2,50.75,43.91,6.93,9.54,19.27,93.73,1.72,6.24,4.65,4.38,0,0,1,4,217782.099,False,True,False,False,0
1092.77,1.0,3,447.63,35.32,5.26,48.44,25.16,91.3,1.86,5.65,9.12,3.77,0,0,1,2,159487.0615,False,False,False,False,0
1120.54,2.551644162,4,556.24,27.84,9.72,35.65,15.37,94.9,1.51,6.66,4.42,8.1,0,1,1,6,607833.9882,True,False,False,False,1
550.0,1.0,2,566.09,74.91,3.87,22.48,8.67,97.82,0.83,0.81,4.58,4.0,0,0,1,12,183064.0568,False,True,False,False,1
695.01,1.0,1,550.96,36.13,1.34,83.62,33.67,94.64,1.71,5.67,9.1,5.24,0,1,1,18,79031.0125,False,False,False,False,0
1295.0,1.0,2,369.44,42.76,5.88,1.49,40.38,93.77,0.73,6.16,4.4,5.71,0,0,1,18,259833.0117,False,False,True,False,1
2080.79,2.726898475,3,670.35,5.92,10.0,41.65,52.51,99.14,1.25,7.75,9.4,8.59,0,0,1,17,724354.0835,True,False,False,False,0
1773.43,1.0,3,668.06,10.13,7.86,62.14,0.51,99.9,1.23,5.54,4.27,5.3,0,1,1,18,300420.9694,False,True,False,False,0
550.0,1.259251883,3,420.78,41.66,2.8,128.4,50.45,89.11,1.77,0.82,0.84,3.27,0,1,2,26,22636.84356,False,False,True,False,0
1238.69,1.0,2,1112.74,17.08,9.97,48.1,9.79,97.92,1.71,6.95,0.4,8.12,1,0,1,7,82104.41899,False,True,False,False,0
988.51,1.653452693,2,733.98,54.64,9.67,9.28,13.04,99.9,1.48,4.71,3.7,4.89,0,0,1,22,186110.2906,True,False,False,False,0
974.67,1.324311079,4,396.72,37.66,10.0,3.81,40.37,93.59,1.57,3.54,3.85,1.25,0,0,1,17,284048.4528,True,False,False,False,1
579.63,2.712549139,1,995.91,31.44,4.99,52.48,37.85,85.22,0.83,2.5,4.71,6.89,0,0,1,1,71083.97929,False,False,True,False,0
550.0,1.554193107,3,770.54,90.25,6.44,33.25,41.85,93.46,1.21,4.24,7.62,5.55,1,0,2,29,116431.2807,False,False,True,False,0
905.51,2.333317047,3,161.12,18.08,7.27,32.65,32.18,98.5,1.98,4.0,5.61,6.36,0,1,1,7,249746.74,False,False,False,True,1
752.37,2.443595408,3,676.79,21.01,5.69,36.43,20.47,90.22,1.38,4.55,7.71,8.53,0,1,1,11,284072.9824,True,False,False,False,1
1225.45,1.585551462,3,163.7,38.08,8.85,41.6,8.96,89.77,1.05,5.14,9.96,6.56,1,0,2,23,372431.6975,False,False,False,True,1
1510.32,2.480108729,3,688.98,44.06,6.23,15.78,25.66,93.37,2.0,2.58,2.49,4.2,0,0,1,13,262037.5921,False,False,False,True,0
1597.54,2.996134084,3,690.35,37.72,10.0,19.33,12.2,88.55,1.87,7.41,6.26,7.55,1,0,1,18,508475.4492,False,False,False,False,1
1297.12,1.0,4,186.98,46.14,8.32,55.41,1.1,96.32,1.06,4.76,9.08,9.77,1,0,1,22,300541.0971,False,False,False,False,0
1558.71,1.027073955,1,700.13,35.34,9.36,18.05,1.07,95.37,1.59,2.74,2.88,5.54,1,1,1,20,142714.2018,False,False,True,False,0
872.51,1.546485948,1,763.07,50.3,5.26,57.23,20.9,96.13,1.92,2.15,4.51,6.42,1,0,1,16,25325.59878,False,False,False,True,0
1116.13,1.787935436,5,911.13,56.28,8.33,2.84,12.3,91.83,1.71,3.92,9.98,5.96,0,0,1,14,517182.2055,True,False,False,False,1
952.71,1.305258238,4,313.49,28.18,8.56,37.67,10.43,87.72,0.88,5.9,6.2,5.13,0,0,1,13,457628.1775,False,False,True,False,0
795.02,2.608899077,2,505.39,39.19,6.88,8.31,14.3,96.51,1.86,3.73,2.78,1.83,0,1,1,6,115584.9538,False,False,False,True,0
1937.42,1.458648745,2,569.13,28.92,7.22,40.53,10.55,89.85,1.45,7.26,4.76,6.44,0,0,2,29,261793.2825,True,False,False,False,1
864.12,1.834820682,3,306.02,51.99,4.42,34.27,21.52,91.31,1.63,6.06,5.04,4.29,0,1,1,14,266136.7494,False,True,False,False,1
1423.76,1.251325454,3,356.87,33.88,9.58,28.06,20.74,92.77,1.43,7.77,9.86,5.81,0,0,1,9,367131.3661,False,False,False,False,1
1016.18,3.75034995,2,784.06,37.43,3.45,41.03,2.22,97.25,1.53,2.92,5.7,9.21,0,0,1,11,215725.6655,False,False,True,False,1
811.2,2.772769587,3,396.22,49.6,6.12,39.27,29.12,94.42,1.55,5.09,3.06,6.07,0,1,1,25,215225.3031,False,True,False,False,0
1385.27,3.099923192,4,659.49,29.36,7.38,28.24,17.41,99.9,1.68,3.76,2.65,7.86,0,0,1,9,493769.4058,True,False,False,False,1
550.0,1.0,2,476.85,52.05,7.56,25.66,30.69,89.3,0.8,4.02,9.16,7.49,0,1,2,28,25490.11079,False,False,True,False,0
1508.28,1.0,2,323.23,32.39,4.65,78.59,26.43,88.92,1.49,2.68,3.63,8.81,1,0,1,20,180885.3671,False,True,False,False,0
1457.32,1.455427405,3,742.46,45.73,4.9,9.24,36.09,98.31,1.46,4.03,0.8,1.89,0,0,1,8,236965.1233,False,False,True,False,0
1003.05,1.774777664,3,823.62,4.05,8.6,46.51,0.21,98.88,1.95,5.51,4.98,4.91,1,0,1,12,171857.4185,False,False,True,False,0
550.0,1.263644159,1,517.99,75.14,4.85,122.36,38.89,96.73,1.88,2.6,8.7,7.29,1,0,1,12,215266.6129,True,False,False,False,1
702.41,3.918882667,3,819.36,48.76,9.12,29.51,16.33,99.9,2.41,6.42,10.0,8.97,1,0,2,11,205762.915,False,True,False,False,1
550.0,1.748900641,4,834.41,35.69,4.19,14.31,9.29,99.9,1.42,4.12,4.94,4.69,0,0,1,10,243369.611,False,False,False,True,1
819.87,3.295530955,3,516.74,19.64,6.36,83.44,32.16,88.35,2.46,3.35,6.78,7.62,0,0,2,59,160952.2211,False,False,True,False,0
1016.55,3.648845919,4,858.46,12.71,10.0,39.27,37.92,99.58,1.06,6.74,3.79,6.99,0,0,1,23,356721.2944,False,False,False,True,1
550.0,3.069364801,5,852.7,42.0,7.13,30.05,6.89,95.44,1.51,6.85,9.27,6.82,0,0,1,17,222787.3257,False,False,True,False,1
1688.17,1.174348657,4,946.4,34.22,6.19,48.83,20.73,93.69,1.17,4.95,10.0,8.51,0,0,1,17,530134.2578,False,True,False,False,1
684.72,1.271397969,4,783.95,49.92,7.01,14.47,14.25,88.53,0.87,4.64,3.95,10.0,1,1,1,22,461293.6931,False,True,False,False,1
1419.67,1.591528455,3,1358.46,11.88,3.61,33.99,42.9,90.29,2.02,4.66,4.38,5.24,1,0,1,4,225417.7012,False,False,True,False,1
1132.62,1.0,4,1216.87,41.11,6.47,104.55,34.0,96.14,1.63,5.53,5.6,9.37,0,1,1,20,212081.6219,False,True,False,False,0
1128.41,3.264974657,2,830.4,39.67,6.0,97.17,13.98,98.23,1.8,2.93,8.08,6.76,0,1,1,10,296387.4298,False,False,True,False,1
550.0,3.832878952,3,788.48,29.26,7.55,15.13,10.3,93.66,1.28,5.73,10.0,9.06,0,0,1,16,208118.5017,False,False,False,False,1
842.83,1.752909078,5,470.72,3.32,8.0,20.9,17.48,96.68,0.8,5.4,6.56,6.19,0,0,1,16,472427.3284,False,False,True,False,1
550.0,3.055268652,5,550.49,12.1,8.81,60.19,2.02,99.9,1.28,3.58,6.52,5.98,1,0,2,47,583636.1758,True,False,False,False,1
550.0,1.082281672,2,508.93,56.96,5.59,54.31,13.85,99.9,2.58,3.8,0.79,5.12,0,1,1,22,78899.89327,True,False,False,False,0
1192.9,4.003837009,5,62.76,36.18,9.83,70.33,13.26,95.52,1.47,6.84,6.93,7.02,0,0,1,19,613634.17,False,False,False,False,1
1235.19,1.672080951,2,647.86,5.9,5.09,37.48,27.27,95.15,1.31,3.43,0.42,3.5,0,1,1,12,213393.376,False,False,True,False,1
1709.55,1.230665502,3,564.85,6.4,7.57,29.54,1.63,94.55,1.88,6.29,0.96,1.95,0,1,1,14,313478.2832,False,True,False,False,0
550.0,1.358398068,2,586.88,30.55,6.67,75.73,17.87,92.51,1.62,5.33,4.5,4.33,0,0,1,18,17427.83396,False,False,False,True,0
1452.7,1.77248323,3,58.99,40.47,9.49,34.31,15.61,95.98,2.59,7.83,9.59,7.68,0,1,1,17,342451.2155,False,True,False,False,0
1034.81,1.671628537,3,1047.28,27.22,5.3,14.56,2.88,92.12,0.99,4.51,9.03,6.35,1,0,1,23,315713.4703,False,False,True,False,0
795.24,1.167822382,4,540.4,27.48,9.98,36.06,11.16,99.63,1.09,4.1,4.28,8.04,1,0,1,10,233147.5893,False,True,False,False,0
1404.97,2.750201551,2,239.1,38.42,9.28,50.89,19.67,88.44,0.43,8.84,5.43,5.19,0,0,1,13,405208.6315,True,False,False,False,0
685.34,1.271767041,2,929.85,35.17,6.46,29.55,44.02,97.41,2.03,2.05,4.2,6.91,0,1,1,13,48872.95436,False,False,False,False,0
631.66,2.132253527,5,956.19,39.19,6.93,54.69,22.84,99.9,1.91,10.0,4.31,8.73,0,1,1,13,603028.2758,True,False,False,False,1
614.58,1.0,2,207.28,37.4,8.37,77.09,10.8,98.25,2.64,6.49,3.97,4.47,0,0,1,26,6235.488942,False,False,False,False,0
1191.96,4.44434622,2,583.2,36.95,6.55,60.19,2.0,90.53,1.92,5.03,6.45,7.15,0,0,2,6,367222.3174,False,False,True,False,1
1674.24,2.222896792,3,425.64,29.0,7.83,58.29,24.63,92.56,1.99,4.82,8.3,5.22,0,0,2,48,281675.2183,False,False,False,False,1
1312.45,1.133917508,2,254.48,74.74,5.62,52.27,33.63,86.17,2.38,4.56,5.98,6.43,0,0,1,18,118721.3214,False,False,False,False,0
550.0,2.343682057,4,75.84,18.01,7.72,86.92,10.32,96.12,2.4,3.31,9.0,5.29,1,0,1,22,68689.18281,False,True,False,False,0
550.0,1.773790529,3,104.81,63.77,5.72,19.7,5.69,93.49,1.55,3.18,4.86,6.47,1,0,1,23,40861.62206,False,False,True,False,0
1124.78,1.601573288,3,301.6,6.05,7.71,6.84,3.23,98.24,0.97,6.5,5.81,7.86,0,0,2,22,322526.3293,False,False,False,False,1
708.17,1.486477141,4,637.63,59.67,8.15,33.64,22.43,87.74,1.23,2.97,6.61,7.97,1,1,2,44,413319.3447,False,True,False,False,1
1016.62,1.0,3,540.36,22.6,7.76,101.67,17.39,99.9,2.7,4.79,4.09,6.55,0,0,1,7,148042.7408,False,False,True,False,0
811.36,1.441117284,3,1036.7,21.54,6.68,0.41,18.5,88.53,1.39,4.68,8.07,6.49,0,1,1,11,33502.16591,False,False,False,True,0
767.45,1.237450048,2,152.8,50.37,4.54,136.27,1.41,89.51,1.41,3.55,4.3,5.16,1,0,1,13,5847.465138,False,True,False,False,0
1631.08,2.262322201,2,670.06,14.35,8.72,18.32,7.86,99.9,1.01,7.37,7.25,6.85,0,0,1,20,318434.4488,False,False,False,False,1
1323.79,2.049663797,2,536.97,40.8,5.95,62.91,11.97,90.5,1.43,7.95,6.74,4.9,0,0,1,14,204340.3361,False,False,True,False,0
1260.05,3.551262785,3,833.29,30.0,7.49,50.32,35.26,90.47,1.55,4.9,1.8,3.58,1,0,1,12,315511.5774,False,False,True,False,0
954.69,1.838261156,1,686.22,43.88,2.77,38.87,15.23,80.39,1.96,0.15,1.22,3.29,0,0,1,7,238567.3987,False,False,False,True,0
550.0,2.443151137,4,781.13,14.52,8.0,22.8,1.65,94.53,1.89,5.24,10.0,6.87,1,1,1,0,224154.7601,True,False,False,False,1
1420.14,2.188758698,3,715.21,19.59,8.32,39.42,7.53,88.62,0.84,5.33,10.0,8.8,1,1,1,14,319776.0327,False,False,False,False,1
550.0,1.187395924,5,793.67,41.9,8.7,44.55,24.39,93.99,2.16,4.21,5.98,5.27,0,0,2,34,203747.1834,True,False,False,False,1
839.71,2.953884996,3,269.22,41.28,7.36,67.7,19.54,93.58,0.95,3.36,10.0,7.84,1,0,1,18,363926.4712,False,False,False,False,0
632.61,3.226955703,2,408.07,29.34,7.98,85.38,35.24,95.69,1.28,6.63,6.31,6.16,1,0,1,5,351889.3731,False,False,False,True,0
896.81,2.806979293,4,501.62,50.41,8.49,36.43,25.7,83.91,1.14,3.55,3.82,5.61,0,1,1,21,375487.8369,False,False,False,False,1
918.94,2.708287388,3,234.47,25.49,6.51,33.14,28.87,94.23,2.14,5.64,3.26,5.37,0,0,1,11,191385.3212,False,True,False,False,1
1340.86,2.16558917,3,768.27,64.77,6.55,0.41,9.78,90.22,1.4,1.78,4.78,6.52,0,1,2,31,353165.2636,False,False,False,True,1
1040.24,2.782907169,3,518.55,37.57,5.82,59.55,18.79,89.08,1.43,3.21,2.87,6.57,1,1,1,4,310406.7096,True,False,False,False,1
1330.07,1.0,3,735.41,42.3,8.37,45.3,3.35,99.9,1.9,3.76,6.45,4.39,0,1,1,14,265920.9302,True,False,False,False,1
1516.79,4.574019892,4,332.84,6.83,9.66,20.47,10.41,81.89,2.4,6.21,10.0,8.73,0,0,1,16,770226.5585,True,False,False,False,1
609.69,1.229508853,5,177.26,31.34,8.71,17.99,10.84,92.29,1.78,4.23,3.0,4.31,0,0,1,7,276246.5985,True,False,False,False,1
597.48,3.476424237,3,727.3,4.55,8.38,57.38,27.19,92.13,2.24,7.09,3.46,4.77,1,0,1,15,267205.1347,True,False,False,False,1
1173.31,3.362560327,2,449.36,40.64,6.07,76.55,15.83,99.9,0.89,3.6,4.89,6.79,0,0,1,15,314345.26,False,False,False,False,1
796.16,1.0,2,319.94,62.82,6.02,15.28,31.1,92.65,1.33,4.46,7.28,5.49,0,0,2,46,44877.30732,True,False,False,False,0
1778.38,2.606368133,3,595.93,61.01,8.09,133.54,27.59,99.9,1.83,5.26,5.76,5.06,0,0,1,14,776322.9869,False,True,False,False,1
1363.77,2.480287403,4,1012.71,4.34,6.41,34.33,12.04,94.17,1.29,3.73,8.25,6.13,0,1,1,20,308164.2842,True,False,False,False,1
1219.04,3.309765122,4,558.18,22.81,6.54,67.8,24.66,91.1,1.62,8.26,1.53,3.05,0,0,1,12,394548.3707,True,False,False,False,1
1644.94,3.358326898,4,1206.59,42.01,4.78,41.64,24.32,91.61,1.76,7.47,1.69,2.51,1,0,1,3,369149.6639,False,False,False,True,1
964.27,1.0,6,623.13,25.83,9.18,76.89,29.05,98.21,1.69,5.04,4.42,4.16,1,0,1,23,351562.9675,True,False,False,False,1
1550.84,1.0,3,480.93,41.67,4.89,71.79,15.21,92.67,1.54,6.17,2.95,2.92,1,1,1,14,359658.7499,False,False,False,True,0
843.07,1.17062171,4,479.18,16.36,3.95,6.4,2.38,92.7,1.17,4.56,6.09,6.31,0,0,1,25,295135.8578,True,False,False,False,1
1022.97,1.432806576,3,99.39,43.53,7.58,48.29,29.88,95.78,1.13,6.03,2.39,0.62,1,0,1,14,250246.7241,False,False,True,False,1
1480.25,1.0,3,104.53,20.92,8.57,58.01,7.37,92.3,1.26,2.73,4.16,6.7,1,1,1,12,245710.0525,False,False,False,False,0
802.63,2.923259964,4,973.78,34.81,5.05,84.2,8.99,87.28,2.76,3.58,10.0,8.64,0,0,2,19,431935.4781,False,False,False,False,1
853.27,1.0,3,313.58,16.78,6.39,77.79,7.52,99.9,1.48,1.89,3.9,3.93,0,0,1,13,212468.2118,False,False,False,True,0
799.39,3.449677027,2,1216.81,43.15,6.8,36.99,6.77,93.85,0.79,6.96,6.71,3.08,0,1,1,18,209053.9527,False,False,False,False,1
